45,49,0,1,2.12139755748175,1.2395685,1.0713955,1.002872
45,50,0,1,1.50979681117806,1.102963,1.0266675,0.99374875
45,51,0,1,1.48586252037174,1.0823735,1.0619655,0.98583915
45,61,0,1,1.30145968050394,1.1017825,1.026685,0.9886314
45,62,0,1,1.44279797700607,1.0420035,1.0238535,0.9841387
48,13,0,2,1.0175516074746,0.82214345,0.97792605,0.996912
48,14,0,2,1.23349420937055,1.097089,1.029417,0.98087435
48,15,0,2,0.916416114490511,1.1056105,1.0498685,0.98573415
48,25,0,1,1.84198904565914,1.2179825,1.034542,1.008535
48,26,0,1,1.3594137870069,1.131602,1.078113,0.9727252
48,37,0,1,1.86441634674268,1.168866,1.029039,1.0207905
48,38,0,1,1.47449112708059,1.0808445,1.0331795,0.98015295
49,13,0,2,1.18797335437903,0.7757354,1.0558835,0.9826802
49,14,0,2,1.28897031449227,0.7632586,1.0540622,0.9774835
49,15,0,2,1.54132370363448,0.78404075,1.02665045,1.0036915
49,16,0,2,0.954713786951283,0.6849183,0.98453745,0.99471475
49,25,0,1,1.46619009344088,0.87079295,1.032995,1.0074872
49,26,0,1,1.0249916629945,0.88852365,1.001343,1.0019557
49,27,0,1,0.965055645915917,0.90828335,1.015896,1.001815
49,38,0,1,1.02559425615446,0.97564095,0.94091725,0.99218075
49,39,0,1,1.02573530722181,0.80421425,0.98907865,0.99321595
51,1,0,1,4.25328371073052,2.1645185,1.0483565,0.98352295
51,2,0,1,3.70694220617462,2.0220305,1.056587,0.9867056
51,3,0,1,3.28570751311904,1.5302725,1.092095,0.99122705
51,13,0,1,1.65558932545613,1.584155,1.078862,0.9614045
51,14,0,1,0.849233729255386,1.277934,1.0071225,1.0046275
51,85,0,1,3.92346960803564,2.054768,1.006479,0.97206875
51,86,0,1,3.26155822687559,1.536427,1.0700855,1.0037845
51,87,0,1,2.05702400406535,1.474554,1.0961555,0.9720655
51,97,0,1,0.888849100672945,1.215234,1.0004643,1.004223
51,98,0,1,1.5400238894418,1.126534,1.0088615,0.9891896
53,13,0,2,1.00083251936552,1.171276,1.0819405,0.94999215
53,14,0,2,0.347119337452809,1.231783,1.1292915,0.94802005
53,15,0,2,0.835980637112828,1.033539,1.020448,0.986235
53,25,0,2,0.90141605661053,1.254283,0.99716955,0.98438415
53,26,0,1,2.32954194448132,1.23433,1.0059019,0.95754645
53,37,0,1,1.78309734356931,1.0257013,0.99634345,0.9708612
53,38,0,1,1.65901737767275,1.0994065,1.0484585,0.9585529
54,1,1,0,1.06424219617997,0.63130945,1.0452205,0.96393815
54,2,1,0,0.936137203976919,0.7297042,1.0548465,0.9738054
54,3,1,0,1.10507913872716,0.573735425,1.0459275,0.98709155
54,13,1,0,2.18616147716449,1.3421295,1.072333,0.9938018
54,14,0,1,1.6591953554039,1.2077125,1.060868,0.99327495
54,15,0,1,1.19594327320153,1.202503,1.053859,0.975803
54,25,0,1,1.36556628961399,1.2959495,1.0377325,0.9890335
54,26,0,1,1.38465058526235,1.199183,1.02077,0.99783635
54,27,0,1,1.02275312577192,1.013941,1.00796955,0.9984037
54,97,0,2,0.674333470055506,1.1286365,1.0345115,0.9878239
54,98,0,2,1.16340405968448,1.117946,1.0237885,0.9856742
54,99,0,2,1.58890718040484,1.117836,1.0516805,0.97937415
54,109,0,1,3.23235100330594,1.249739,1.0970815,0.99704415
54,110,0,1,3.6745364554908,1.352827,1.111314,0.98626075
54,122,0,1,1.41322200231488,1.048562,0.9998989,0.99950305
54,123,0,1,1.02702361632493,0.97704915,0.980395,0.998289
55,1,0,2,1.18534545172399,1.0439953,1.0307775,0.9761366
55,2,0,2,1.15814341209572,1.01115315,1.01267705,0.9807524
55,3,0,2,0.932343181987418,1.0038115,0.99969445,0.99669965
55,13,0,1,1.93010666152569,1.1552265,1.104605,0.99227005
55,14,0,1,2.02723558814312,1.2636765,1.1350015,1.0381025
55,15,0,1,2.03947869200351,1.250508,1.129686,0.9827101
55,26,0,1,0.962474483933364,1.0923595,1.079977,1.008463
55,27,0,1,0.955955628410308,1.2293275,1.097485,1.00379515
56,1,0,2,0.58031658713723,0.7557682,0.9881569,1.0049554
56,2,0,2,0.539740298790089,0.7026533,1.037507,0.99544715
56,3,0,2,0.721943447172654,0.66529895,0.99262225,1.00365295
56,4,0,2,0.963037924514558,0.57916295,0.9729788,1.008613
56,13,1,0,1.34641915804761,0.6734839,0.9982234,1.001227
56,14,1,0,1.71097453648966,0.72635005,1.00543955,1.0038925
56,25,1,0,1.21270028986955,0.6897332,0.98976705,1.0036825
56,26,1,0,1.06210604091453,0.7353708,0.98922345,0.99288385
57,1,1,0,2.63806715666379,1.177202,1.00310675,0.9797498
57,2,0,2,1.90453367785004,1.192734,1.0608675,0.9875245
57,3,0,2,1.14574771865321,1.03709655,1.0562705,0.99400815
