44,3,2,2,-0.0356393092292862,0.367310463401361,0.222300428067663,NaN,-12.5,6.60303930459429,-19.1030393045943,0,-1.44803737483481,NaN,NaN,NaN,NaN,NaN,NaN
44,13,2,1,0.245391743958346,0.489858291252214,0.496241722440764,0,-12.5,-6.35712052767623,-6.14287947232377,0,-15.6551537143571,0,0,0,0,0,0
44,14,2,1,0.259951146483867,0.33055451291196,0.325637580094012,0,-12.5,-7.09243442064579,-5.40756557935421,0,-14.8103679706215,0,0,0,0,0,0
44,15,2,1,0.272397847451122,0.177107970157155,0.155444283803167,0,-12.5,-7.69847804653394,-4.80152195346606,0,-14.439457816872,0,0,0,0,0,0
44,25,2,1,0.440141271118758,0.359673621113703,0.538542157479563,1,-12.5,-15.9517909850406,3.4517909850406,0,-22.9704705908867,0,1,1,-1,0,0
44,26,2,1,0.456810279341705,0.211967515608399,0.355403958842297,1,-12.5,-16.6281529257548,4.1281529257548,0,-22.054213554564,0,1,1,-1,0,0
45,1,1,2,0.0442323465883464,0.336212475762702,-0.0313004574430004,NaN,-9.2,7.4529,-16.6529,0,-6.55046679312736,NaN,NaN,NaN,NaN,NaN,NaN
45,2,1,2,0.0390356020159052,0.558432714240519,-0.0108891730588795,NaN,-9.2,6.989,-16.189,0,-7.01747941642736,NaN,NaN,NaN,NaN,NaN,NaN
45,3,1,2,0.0305583910405971,0.793801922678976,-0.00410655257108561,NaN,-9.2,6.7251,-15.9251,0,-7.22691544842736,NaN,NaN,NaN,NaN,NaN,NaN
45,13,1,1,0.266000540161034,0.526276916773947,0.773587682192653,0,-9.2,-7.575,-1.625,1,-25.2697588628274,0,0,1,0,1,0
45,14,1,1,0.286156222515598,0.72378645876,0.588323777681882,0,-9.2,-7.3203,-1.8797,1,-24.8227264892274,0,0,1,0,1,0
45,15,1,1,0.303999763383903,0.917127392222243,0.408756582534091,0,-9.2,-7.0144,-2.1856,1,-24.3150667324274,0,0,1,0,1,0
45,37,2,2,0.0647369969973689,0.775446520668579,0.30897241545607,NaN,-9.8,5.3073,-15.1073,0,-9.99486119742736,NaN,NaN,NaN,NaN,NaN,NaN
45,38,2,2,0.0503385700056607,0.577264279268484,0.275795104992485,NaN,-9.8,5.119,-14.919,0,-10.3543890280274,NaN,NaN,NaN,NaN,NaN,NaN
45,39,2,2,0.0342293408398192,0.395059340377333,0.241571981157083,NaN,-9.8,5.0794,-14.8794,0,-10.5191576471274,NaN,NaN,NaN,NaN,NaN,NaN
45,49,2,1,0.250943194626983,0.554473862819308,0.592368701582431,0,-9.8,-4.7922,-5.0078,0,-22.6806970362274,0,0,1,0,1,0
45,50,2,1,0.258248763584477,0.363060732099374,0.523649664069496,0,-9.8,-5.4268,-4.3732,0,-23.5830610942274,0,0,1,0,1,0
45,51,2,1,0.271584433891378,0.168385681412176,0.416811748111209,0,-9.8,-5.9759,-3.8241,0,-24.3763661649274,0,0,1,0,1,0
45,61,2,1,0.472679088126308,0.482559442015568,0.767137928009213,1,-9.8,-14.5215,4.7215,0,-34.7943052970274,0,1,1,-1,0,0
45,62,2,1,0.516381037615355,0.301508249580062,0.806185187531138,1,-9.8,-17.3013,7.5013,0,-38.3600369023274,1,1,1,0,0,0
48,13,1,2,0.0413663387867184,0.323566138162634,0.127610230842608,NaN,-16.5,0.1031,-16.6031,0,-12.5888511200943,NaN,NaN,NaN,NaN,NaN,NaN
48,14,1,2,0.0674416144877085,0.517370120630673,0.0392273613105913,NaN,-16.5,-0.8576,-15.6424,0,-14.1499915705943,NaN,NaN,NaN,NaN,NaN,NaN
48,15,1,2,0.0886988052815117,0.706136736253218,-0.016437413323827,NaN,-16.5,-1.7424,-14.7576,0,-15.8157180558943,NaN,NaN,NaN,NaN,NaN,NaN
48,25,1,1,0.355796089705637,0.625499298801239,0.635929705570707,0,-16.5,-15.7228,-0.777200000000001,1,-35.3889542419943,0,1,1,0,1,1
48,26,1,1,0.37160608929463,0.725169763690795,0.563945477356924,0,-16.5,-16.2097,-0.290299999999998,1,-36.0073624040943,0,1,1,0,1,1
48,37,1,1,0.59992204217601,0.590089932947122,0.486517205516503,1,-16.5,-25.4679,8.9679,0,-45.1301702692943,1,1,1,0,0,0
48,38,1,1,0.633831979787755,0.782801958375844,0.444671899374416,1,-16.5,-26.9531,10.4531,0,-47.5830328236943,1,1,1,0,0,0
49,13,1,2,0.087347977031749,0.270307722616442,0.582702376822022,NaN,-18.8,-2.81627365815368,-15.9837263418463,0,-11.5816291044496,NaN,NaN,NaN,NaN,NaN,NaN
49,14,1,2,0.0796515131050032,0.447332924083818,0.522293100445311,NaN,-18.8,-2.60317434383208,-16.1968256561679,0,-10.7526810474936,NaN,NaN,NaN,NaN,NaN,NaN
49,15,1,2,0.0742437893947214,0.613977211685307,0.436684277310628,NaN,-18.8,-2.38004988375995,-16.4199501162401,0,-9.80090447686129,NaN,NaN,NaN,NaN,NaN,NaN
49,16,1,2,0.0705972002824289,0.780021872049063,0.332776279261303,NaN,-18.8,-2.1697268428123,-16.6302731571877,0,-8.7694104439285,NaN,NaN,NaN,NaN,NaN,NaN
49,25,1,1,0.268594596131547,0.593603196592182,0.619680900571765,0,-18.8,-12.3968853332258,-6.4031146667742,0,-21.2702889288995,0,0,1,0,1,0
